HOUSEID,HHFAMINC,HOMEOWN,HHSIZE,YOUNGCHILD,URBAN,HHVEHCNT,HH_CBSA
30017279,7,1,4,0,1,4,38300
30017298,6,1,2,0,1,1,19100
30017323,7,1,1,0,1,1,40900
30017338,3,1,1,0,1,1,40900
30017376,9,1,2,0,1,1,40140
30017443,1,1,1,0,1,1,39580
30017520,9,1,2,0,1,2,40900
30017538,8,1,1,0,1,1,37980
30017564,7,1,1,0,1,1,39300
30017571,7,1,4,0,1,4,12580
30017600,8,2,1,0,1,1,12060
30017625,7,2,2,0,1,1,41860
30017629,1,2,2,0,1,0,35620
30017638,3,2,2,0,1,1,41740
30017640,8,1,2,0,4,2,26420
30017641,6,2,1,0,1,1,12060
30017657,5,2,2,0,1,2,31080
30017661,3,2,3,0,2,2,16740
30017673,6,1,2,0,1,1,19100
30017689,6,1,3,0,1,2,31080
30017753,9,1,2,0,1,2,12420
30017801,10,1,2,0,1,2,40900
30017810,7,2,1,0,1,1,12060
30017813,7,1,1,0,1,1,38060
30017826,5,2,2,0,1,2,39580
30017830,11,1,2,0,1,2,26420
30017875,9,1,2,0,1,3,45300
30017906,4,1,2,0,1,2,40900
30017940,1,1,1,0,4,1,17140
30017959,4,1,1,0,1,2,35620
30017996,6,1,4,2,2,3,15380
30018024,6,1,2,0,1,2,33460
30018048,6,1,2,0,2,1,18140
30018064,6,1,2,0,1,1,40380
30018104,7,1,2,0,1,3,40380
30018123,5,1,2,0,1,2,19100
30018139,5,1,1,0,1,1,33100
30018169,6,1,1,0,1,1,19100
30018177,3,2,1,0,1,0,35620
30018200,3,2,1,0,1,2,26420
30018359,5,2,3,1,4,2,41740
30018380,11,1,3,0,1,3,41940
30018412,8,1,1,0,1,1,47900
30018437,7,1,1,0,1,3,15380
30018447,2,2,1,0,1,0,19100
30018449,10,1,2,0,1,3,41940
30018456,2,2,1,0,1,1,26420
30018467,10,1,3,0,1,3,19100
30018476,5,1,3,0,1,2,26420
30018482,9,1,2,0,1,2,19100
30018489,5,2,1,0,1,1,26420
30018508,2,1,2,0,1,2,33340
30018537,4,1,2,0,1,4,41860
30018575,5,1,1,0,1,1,12420
30018581,11,1,4,0,1,3,35620
30018600,5,1,2,0,1,2,26420
30018606,6,1,1,0,1,1,26420
30018619,8,1,2,0,1,1,16980
30018724,9,1,2,0,1,3,19100
30018742,2,1,1,0,1,0,35620
30018757,6,2,1,0,1,1,26420
30018761,7,1,2,0,1,2,19100
30018769,4,1,2,0,1,3,26420
30018784,1,2,1,0,2,1,15380
30018796,8,2,2,0,1,2,40900
30018822,4,1,2,0,1,2,26420
30018891,4,1,2,0,1,3,41700
30018900,6,1,2,0,1,1,19820
30018923,11,1,3,0,1,3,41180
30018997,3,1,2,0,1,1,40140
30019044,5,1,1,0,1,1,15380
30019048,8,2,1,0,1,2,41860
30019095,3,2,2,0,1,1,40900
30019129,1,2,1,0,1,0,35620
30019154,4,2,1,0,1,1,19100
30019170,8,1,2,0,2,3,40900
30019177,8,1,3,0,1,3,14460
30019209,8,2,3,1,1,1,40900
30019219,7,1,2,0,1,2,15380
30019223,4,1,1,0,4,2,40380
30019307,8,1,1,0,1,1,19100
30019312,8,1,3,0,1,2,35620
30019349,8,1,2,0,1,2,31080
30019395,5,1,2,0,1,2,41700
30019424,4,1,1,0,1,1,37980
30019426,5,1,1,0,1,1,19100
30019434,7,1,2,0,1,2,40900
30019442,10,1,2,0,1,2,19100
30019463,6,1,1,0,1,2,12060
30019465,10,1,2,0,1,4,26900
30019504,7,1,2,1,1,1,33340
30019525,1,2,2,0,1,0,41180
30019559,8,1,1,0,1,2,47900
30019589,11,1,3,0,4,4,40140
30019595,6,2,2,0,1,2,40380
30019630,7,2,2,0,1,2,31080
30019636,6,1,4,2,1,2,41180
30019702,7,2,1,0,1,1,31080
30019723,9,1,3,0,1,3,26420
30019740,1,2,1,0,1,0,19100
30019759,6,1,1,0,1,1,19100
30019781,3,2,3,0,1,1,26420
30019843,6,2,1,0,1,0,47900
30019846,8,1,2,0,1,2,33460
30019855,10,2,3,0,1,4,16980
30019944,1,2,1,0,2,0,40900
30019953,8,1,2,0,1,4,40900
30020018,8,2,4,2,2,2,35620
30020088,7,1,2,0,1,2,41700
30020136,7,1,4,0,1,3,19100
30020274,6,1,2,0,4,2,15380
30020291,8,1,2,0,1,1,35620
30020300,5,1,2,0,2,1,33460
30020306,11,2,2,0,1,1,35620
30020319,4,2,2,0,1,2,33340
30020332,8,1,4,1,1,2,31080
30020429,7,1,2,0,2,2,40900
30020471,6,1,2,0,1,2,15380
30020488,11,1,2,0,1,2,40900
30020518,4,1,2,0,4,2,26420
30020533,10,1,2,0,1,2,31080
30020545,6,1,2,0,1,2,41700
30020551,5,1,1,0,1,1,35620
30020559,6,1,2,0,1,2,40900
30020572,6,2,4,1,1,3,19100
30020598,5,1,1,0,1,1,17140
30020601,7,2,1,0,1,0,35620
30020620,10,1,3,0,1,3,41740
30020638,5,1,1,0,1,2,19100
30020703,5,1,1,0,1,1,12420
30020707,10,1,1,0,1,2,42660
30020739,5,2,2,1,1,1,12420
30020778,2,2,1,0,1,0,19100
30020837,7,1,1,0,1,0,15380
30020873,5,1,2,0,1,2,41700
30020898,9,1,1,0,1,1,31080
30020924,11,1,1,0,1,1,40900
30020939,6,2,3,1,1,2,12060
30020942,11,1,2,0,1,3,26420
30020985,6,2,2,0,1,2,31080
30021077,6,1,2,0,4,2,12060
30021114,11,1,2,0,1,2,26420
30021180,5,1,1,0,1,1,33340
30021188,4,1,2,0,4,2,16740
30021232,7,1,2,0,1,3,12420
30021249,8,1,2,0,2,3,15380
30021267,5,1,4,0,1,4,19100
30021307,8,1,2,0,1,3,31080
30021325,1,1,2,0,1,1,12420
30021331,4,2,1,0,1,4,41740
30021335,4,1,3,0,1,4,41700
30021348,1,2,1,0,1,0,40900
30021351,10,1,2,0,1,2,35620
30021380,4,1,1,0,1,1,16980
30021397,11,1,3,1,1,2,19100
30021417,7,1,2,0,4,6,33460
30021456,4,1,1,0,1,1,12420
30021458,9,1,3,0,4,4,12060
30021500,7,1,4,2,1,2,16980
30021505,8,1,1,0,4,1,19100
30021520,5,1,1,0,1,1,40900
30021537,11,1,2,0,1,2,16980
30021576,5,1,1,0,1,1,19100
30021596,9,1,1,0,1,1,41860
30021628,5,1,2,0,1,2,15380
30021637,10,1,1,0,1,2,33100
30021660,6,1,3,0,4,3,47900
30021687,2,1,1,0,1,1,12580
30021702,3,2,1,0,1,1,12060
30021730,7,1,2,0,1,4,12060
30021736,2,1,1,0,1,1,45300
30021750,6,1,1,0,1,1,35620
30021777,8,1,2,0,2,1,16740
30021856,8,1,2,0,1,2,41740
30021863,4,1,3,0,1,1,40900
30021864,8,1,2,0,1,2,26420
30021868,11,2,1,0,1,0,35620
30021876,7,1,2,0,1,2,40900
30021887,10,2,2,0,1,4,41860
30021916,6,2,2,0,1,2,28140
30021917,7,1,2,0,1,2,41740
30021932,4,1,2,0,4,3,19100
30021938,5,1,1,0,1,1,33340
30021941,8,1,1,0,1,1,36420
30021967,10,1,1,0,1,1,14460
30021979,8,1,3,0,4,4,35620
30022002,5,1,2,0,1,1,40900
30022010,7,1,1,0,1,1,26420
30022022,5,1,1,0,1,1,40900
30022057,6,1,2,0,1,1,19100
30022114,6,2,1,0,1,1,19100
30022174,4,1,1,0,1,2,41860
30022196,6,1,1,0,1,1,38060
30022251,7,2,1,0,1,0,35620
30022332,7,1,2,0,4,2,33340
30022334,5,1,3,0,1,4,19100
30022335,4,1,1,0,1,1,31080
30022349,11,1,4,2,1,2,35620
30022371,7,1,4,2,1,3,31080
30022410,11,2,3,1,1,1,35620
30022413,6,2,2,0,1,2,12420
30022439,7,1,2,0,1,2,12420
30022467,4,1,1,0,1,1,35620
30022474,4,2,3,0,1,2,33100
30022485,8,1,3,0,1,3,12060
30022511,6,1,2,0,1,2,16980
30022558,8,1,2,0,4,2,26420
30022571,7,1,1,0,1,1,33340
30022610,11,1,2,0,1,2,40380
30022617,1,2,1,0,1,1,40900
30022625,6,1,1,0,1,1,16980
30022645,7,1,2,0,1,2,26420
30022653,1,2,1,0,1,0,19100
30022660,4,1,2,0,1,1,31140
30022709,3,2,1,0,1,1,12420
30022716,7,1,1,0,1,1,41700
30022733,7,1,2,0,1,3,12420
30022742,3,2,1,0,1,0,31080
30022781,11,1,2,0,1,2,12060
30022818,7,1,2,0,1,2,47260
30022843,6,1,2,0,1,2,19100
30022984,6,2,1,0,1,1,31080
30023023,4,2,1,0,1,1,31080
30023025,4,2,1,0,1,0,35620
30023033,7,2,1,0,1,1,31080
30023050,7,2,2,0,1,2,26420
30023058,11,2,1,0,1,1,35620
30023070,6,1,1,0,1,1,26420
30023108,4,1,2,0,1,1,19100
30023110,10,1,2,0,1,6,40140
30023126,6,1,1,0,1,1,19100
30023133,8,1,4,0,1,4,41940
30023163,10,1,2,0,1,2,35620
30023226,11,1,2,0,1,3,41940
30023238,4,2,2,0,1,2,26420
30023253,3,2,2,0,1,1,40380
30023257,3,2,1,0,1,1,12420
30023283,10,1,2,0,1,1,41740
30023294,6,1,2,0,1,2,35620
30023313,4,2,1,0,1,1,12420
30023318,7,1,2,0,1,1,12420
30023350,6,2,2,0,1,2,40900
30023463,9,1,2,0,1,2,19100
30023498,3,1,1,0,1,1,31080
30023504,6,1,2,0,1,2,33340
30023584,7,1,4,0,1,4,19100
30023592,5,1,4,2,1,3,19100
30023670,11,1,2,0,1,2,26420
30023680,3,2,3,1,1,1,41740
30023713,1,2,2,0,1,0,40900
30023754,6,1,1,0,1,1,31080
30023765,2,1,1,0,1,0,14460
30023776,5,1,2,0,2,2,19100
30023787,10,1,2,0,1,5,41180
30023789,11,1,2,0,1,5,26420
30023804,7,1,1,0,1,0,31080
30023843,8,1,2,0,1,4,16980
30023847,5,1,2,0,1,2,40900
30023857,7,1,1,0,1,1,26420
30023913,10,1,2,0,1,2,16740
30023916,3,2,1,0,1,2,26420
30023924,7,1,3,0,1,3,40140
30023940,8,2,2,0,1,2,41740
30024006,2,2,1,0,2,0,35620
30024024,4,2,1,0,1,1,31140
30024030,4,1,1,0,1,1,15380
30024112,8,1,1,0,1,2,35620
30024124,10,1,2,0,1,2,41860
30024125,5,1,2,0,1,2,41740
30024145,6,1,1,0,1,1,26420
30024160,9,1,2,0,2,3,41620
30024195,11,1,1,0,1,1,41740
30024201,11,1,3,1,1,2,26420
30024242,2,2,2,0,1,1,36740
30024250,3,1,2,0,4,2,38900
30024251,10,1,4,0,1,3,16980
30024264,2,1,4,0,1,3,33340
30024285,3,2,1,0,1,1,19100
30024296,4,2,2,0,1,1,31080
30024317,7,2,1,0,1,1,12420
30024382,6,1,2,0,1,2,33340
30024387,8,1,2,0,1,1,35620
30024405,6,2,2,0,1,2,12060
30024424,6,2,1,0,1,1,31080
30024426,4,1,1,0,2,1,15380
30024443,11,1,2,0,4,4,19100
30024447,7,1,1,0,1,1,16980
30024466,10,1,2,0,1,2,19100
30024507,8,2,3,1,1,1,35620
30024543,7,1,2,0,1,2,12580
30024565,10,2,1,0,1,1,41860
30024582,4,1,1,0,1,1,40900
30024651,11,1,4,2,1,2,19100
30024673,3,2,1,0,1,1,41740
30024692,6,1,2,0,4,2,37980
30024723,6,1,1,0,1,1,47900
30024746,7,1,2,0,1,2,41740
30024787,2,2,3,0,1,2,12420
30024800,8,2,2,0,1,2,31080
30024807,10,1,2,0,1,2,19100
30024826,6,1,3,0,2,3,19100
30024848,10,1,2,0,1,2,41740
30024857,11,1,2,0,1,2,26420
30024860,6,2,1,0,1,1,41700
30024921,6,1,2,0,1,2,16980
30024974,7,2,1,0,1,1,12060
30024981,1,2,1,0,1,1,35620
30024987,4,2,2,0,1,2,41700
30025081,10,1,2,0,2,2,40900
30025087,6,1,2,0,1,1,35620
30025088,11,1,2,0,1,2,35620
30025098,10,1,3,0,1,2,35620
30025101,8,1,2,0,1,2,41860
30025187,7,1,2,0,1,2,19100
30025201,7,1,2,0,2,2,33340
30025202,8,1,2,0,1,2,35620
30025242,7,1,3,0,1,3,33340
30025265,4,2,2,0,1,1,19100
30025280,7,2,1,0,1,1,40900
30025335,7,2,1,0,1,1,35620
30025337,3,1,1,0,1,1,33340
30025350,5,1,2,0,1,2,19100
30025367,10,2,3,0,1,2,12420
30025370,2,2,1,0,1,0,19100
30025376,5,2,2,0,4,2,16740
30025392,11,1,2,0,1,2,40900
30025431,9,1,3,0,1,3,35620
30025453,3,1,2,0,1,2,31080
30025495,7,1,2,0,4,3,40380
30025563,5,2,2,0,1,1,19100
30025565,6,2,1,0,1,1,41700
30025625,8,1,2,0,1,2,15380
30025632,8,1,2,0,1,2,19100
30025641,5,1,2,0,1,0,14460
30025697,6,1,2,0,1,2,33340
30025699,4,2,1,0,1,1,41860
30025733,9,2,1,0,1,1,40900
30025758,7,1,2,0,1,2,41860
30025794,7,1,2,0,4,4,41700
30025850,7,2,2,0,1,1,31080
30025882,4,1,1,0,1,1,41740
30025890,6,1,2,0,1,2,26420
30025910,6,2,1,0,1,2,40140
30025930,5,2,1,0,1,1,33340
30025934,8,1,2,0,4,2,40380
30025976,5,2,2,0,1,2,41740
30025987,3,1,1,0,1,1,39300
30026016,8,1,3,0,1,3,16980
30026075,2,1,1,0,1,1,40380
30026096,11,1,3,0,1,3,41860
30026098,7,1,2,0,1,4,19100
30026099,11,2,1,0,1,1,47900
30026150,8,1,1,0,1,1,19100
30026173,5,2,1,0,1,1,14460
30026176,11,1,2,0,4,3,41940
30026202,11,1,3,0,1,4,41180
30026213,3,1,1,0,1,1,33340
30026251,10,1,2,0,1,3,31080
30026265,5,1,1,0,1,1,26420
30026294,4,1,3,0,1,2,35620
30026299,3,2,2,0,1,1,19100
30026313,6,97,1,0,1,1,35620
30026314,6,2,1,0,1,1,40900
30026320,11,1,2,0,1,3,41860
30026362,7,1,2,0,2,3,19100
30026377,5,1,2,0,1,3,33340
30026423,7,1,1,0,1,1,40900
30026436,10,1,3,0,1,3,41740
30026472,10,1,2,0,4,1,26420
30026545,6,1,1,0,1,1,12060
30026551,6,2,1,0,1,1,31080
30026579,6,2,1,0,1,0,41940
30026583,9,1,2,0,1,2,37980
30026588,6,2,2,0,1,3,33340
30026634,10,1,1,0,1,1,19100
30026643,3,2,2,0,1,1,40900
30026689,7,1,2,0,1,2,40900
30026706,7,1,3,0,1,3,19100
30026710,1,2,1,0,1,0,19740
30026731,6,1,3,0,1,3,12060
30026753,8,1,1,0,1,1,27260
30026770,8,1,1,0,1,1,19100
30026807,7,1,1,0,1,1,41860
30026820,5,2,2,0,1,2,41700
30026832,6,1,1,0,1,2,12580
30026843,11,1,3,1,1,0,35620
30026876,1,2,1,0,1,0,47900
30026988,10,1,2,0,1,2,35620
30027000,6,2,2,0,1,2,12420
30027010,10,1,2,0,4,3,39300
30027013,4,2,2,0,1,2,16740
30027019,7,2,2,0,1,1,29820
30027020,4,2,1,0,1,1,35620
30027043,2,2,1,0,1,2,12060
30027057,5,2,1,0,1,1,31080
30027074,8,1,1,0,1,1,19100
30027091,5,1,1,0,1,0,41860
30027102,7,1,2,0,1,2,17460
30027158,7,1,1,0,4,2,41700
30027178,7,1,2,0,1,2,33340
30027215,7,2,1,0,1,1,19100
30027237,10,1,4,2,1,2,41700
30027243,6,2,2,0,4,2,40380
30027253,6,1,4,0,1,4,31080
30027286,6,1,3,0,1,2,19100
30027308,2,2,2,0,1,1,40900
30027311,8,1,3,0,1,2,39580
30027336,7,1,2,0,1,3,26420
30027377,7,2,2,0,1,1,12420
30027420,6,1,2,0,1,3,26420
30027438,5,1,3,1,4,4,16740
30027470,9,1,2,0,1,2,35620
30027522,10,1,1,0,2,3,33460
30027544,11,1,3,0,1,3,41860
30027618,3,2,1,0,1,1,33340
30027636,6,2,2,0,1,0,35620
30027679,11,1,1,0,1,1,26420
30027712,6,2,2,0,1,1,35620
30027718,11,1,2,0,1,2,19100
30027721,11,2,2,0,1,2,41940
30027723,4,1,2,0,1,2,19100
30027802,7,1,2,0,1,2,12580
30027810,4,1,1,0,1,1,33340
30027864,10,1,1,0,1,3,35620
30027876,6,1,2,0,4,3,31080
30027893,4,2,2,0,1,3,12060
30027896,5,1,2,0,1,1,26900
30027906,6,2,1,0,1,1,35620
30027921,8,2,3,0,1,6,31080
30027977,9,2,1,0,1,1,41940
30028006,5,1,2,0,4,2,19100
30028059,7,2,1,0,1,1,35620
30028100,3,1,1,0,1,2,31080
30028118,5,1,2,0,1,1,17460
30028122,5,1,1,0,1,1,19100
30028130,7,1,3,0,1,3,38060
30028149,6,2,1,0,1,1,19740
30028188,8,1,2,0,1,2,19100
30028230,6,1,2,0,1,2,33340
30028239,3,2,1,0,1,2,41860
30028321,6,1,1,0,1,1,33340
30028329,10,1,2,0,1,3,40900
30028339,2,1,2,0,4,2,19100
30028383,4,2,4,0,1,1,12420
30028510,6,1,1,0,1,1,31080
30028520,3,1,2,0,1,1,12060
30028580,2,1,2,0,1,3,19100
30028585,6,1,2,0,1,2,17460
30028686,2,1,1,0,4,1,39580
30028716,11,1,2,0,1,2,19100
30028719,11,2,2,0,1,2,31080
30028721,8,1,1,0,1,1,18140
30028750,2,1,1,0,1,1,31080
30028769,8,2,1,0,1,1,47900
30028770,6,1,1,0,1,1,35620
30028771,5,1,2,0,1,2,40140
30028772,5,1,2,0,4,2,26420
30028796,6,2,1,0,1,1,31080
30028816,5,2,2,0,1,2,33340
30028861,11,1,2,0,1,2,26420
30028897,11,1,2,0,1,3,31080
30028900,11,1,2,0,1,3,41740
30028920,10,1,2,0,1,3,26420
30028978,10,1,2,0,1,2,19100
30028988,11,1,2,0,1,1,47900
30028990,5,2,1,0,1,1,38900
30029002,4,1,1,0,1,1,12060
30029003,5,1,1,0,1,1,12420
30029010,6,1,1,0,1,1,33100
30029013,8,1,1,0,1,1,35620
30029042,1,2,1,0,1,1,12060
30029060,7,2,1,0,1,1,41860
30029072,11,2,2,0,1,2,19100
30029097,4,1,1,0,1,2,31080
30029108,4,1,2,0,1,2,26420
30029150,5,1,1,0,1,1,12420
30029241,3,1,2,0,1,2,19100
30029245,11,1,3,0,4,6,12580
30029249,6,1,2,0,1,3,42660
30029307,4,1,2,0,4,2,39580
30029331,10,1,2,0,1,2,47900
30029352,5,1,1,0,1,1,26420
30029353,4,1,1,0,1,1,19100
30029367,11,1,2,0,1,2,41180
30029380,5,1,1,0,1,1,41700
30029407,7,2,3,1,4,2,12420
30029425,7,1,2,0,1,2,47900
30029457,5,1,1,0,1,1,26420
30029546,2,2,2,0,1,1,12580
30029653,3,2,3,0,1,3,31080
30029658,8,1,2,0,1,2,26420
30029668,9,1,3,0,1,3,19100
30029694,6,1,2,0,1,2,16740
30029700,5,1,2,0,1,1,41740
30029709,8,1,2,0,1,2,19100
30029720,2,1,2,0,1,1,41740
30029750,6,2,1,0,1,1,41740
30029823,7,2,1,0,1,1,41860
30029853,7,1,3,0,1,3,35620
30029867,11,1,2,0,1,3,41860
30029912,11,2,2,0,1,2,40900
30029933,4,1,1,0,4,2,41700
30029972,2,1,1,0,1,1,35620
30029983,11,2,3,1,1,3,41860
30029988,9,1,4,2,1,2,33460
30029995,6,1,2,0,1,1,12420
30030004,3,1,2,0,1,1,33340
30030015,4,1,1,0,1,2,19100
30030024,6,1,2,0,1,1,12420
30030045,6,2,2,0,1,2,19100
30030119,3,2,2,0,1,1,41860
30030157,1,1,1,0,1,1,16980
30030180,8,1,2,0,1,2,39580
30030193,8,2,2,0,1,2,12420
30030198,6,1,5,2,1,2,19100
30030209,6,1,2,0,1,2,26420
30030249,7,1,2,0,1,3,40140
30030293,4,1,2,0,1,2,18140
30030380,7,1,3,0,1,2,40380
30030388,6,1,1,0,1,1,41940
30030411,7,1,2,0,1,3,41700
30030422,2,2,1,0,1,0,19100
30030430,6,1,1,0,1,1,19100
30030490,5,1,1,0,1,2,41860
30030513,11,1,4,2,4,3,12580
30030538,11,1,4,0,1,6,41940
30030554,5,1,1,0,1,1,38060
30030564,8,1,2,0,2,2,35620
30030579,3,1,2,0,1,2,35620
30030598,9,1,4,0,1,4,19100
30030607,1,2,1,0,1,1,31080
30030610,6,1,2,0,1,3,38300
30030624,7,1,2,0,1,2,19100
30030653,6,2,2,0,1,1,19100
30030777,6,2,2,0,1,4,12420
30030779,7,1,2,0,1,3,35620
30030799,3,1,2,0,1,4,12060
30030816,6,2,2,0,1,2,19100
30030822,10,1,3,1,1,2,35620
30030829,1,2,1,0,1,1,41700
30030832,11,1,2,0,1,2,19820
30030923,11,1,4,0,1,4,31080
30030946,7,2,2,0,1,2,41860
30030956,5,2,2,0,1,1,19100
30030971,3,2,1,0,1,1,15380
30031003,4,2,2,0,1,3,33460
30031111,10,1,1,0,1,3,26420
30031120,10,1,3,0,1,4,35620
30031147,4,2,1,0,1,1,35620
30031151,6,1,2,0,1,2,31080
30031152,4,1,2,0,1,3,38060
30031153,10,1,2,0,1,2,41740
30031216,11,1,3,0,4,3,12420
30031279,9,1,1,0,1,2,35620
30031344,7,2,1,0,1,1,31080
30031349,4,2,1,0,1,1,16980
30031400,7,1,1,0,1,1,16980
30031445,8,2,2,0,1,2,31080
30031457,6,2,3,1,1,1,19100
30031460,5,1,1,0,2,1,34980
30031473,5,1,2,0,1,2,19100
30031482,11,1,2,0,1,2,40900
30031494,10,1,2,0,1,2,26420
30031516,8,1,2,0,2,3,35620
30031557,3,1,1,0,1,1,41860
30031585,5,1,2,0,1,2,12580
30031588,10,2,2,0,1,2,41860
30031593,3,1,1,0,1,0,16980
30031633,6,2,1,0,1,1,12060
30031672,9,1,4,1,1,3,15380
30031702,7,2,2,0,1,1,12060
30031721,11,1,4,0,1,3,40900
30031722,7,1,1,0,1,3,41700
30031723,7,1,2,0,1,3,40900
30031753,3,1,1,0,1,1,47900
30031758,11,1,1,0,1,1,41860
30031772,11,1,1,0,4,1,12420
30031786,11,1,2,0,1,2,35620
30031789,4,2,1,0,1,1,26420
30031809,6,1,2,0,1,1,40900
30031819,10,1,2,0,1,2,19100
30031832,6,1,2,0,1,2,17140
30031857,7,1,1,0,1,1,19100
30031866,7,1,2,0,1,1,15380
30031870,11,1,2,0,1,2,12060
30031886,1,2,1,0,1,0,33340
30031892,6,1,1,0,1,1,36420
30031938,6,1,1,0,1,1,40900
30031947,7,1,2,0,1,5,40900
30031977,7,1,2,0,1,2,35620
30032014,6,2,2,0,1,2,31080
30032052,7,2,2,0,1,2,19100
30032053,6,1,2,0,1,2,38060
30032063,4,2,2,0,1,1,33340
30032075,6,1,1,0,1,1,31080
30032125,8,1,2,0,1,3,19100
30032209,10,2,1,0,1,1,33340
30032313,4,1,1,0,1,1,40900
30032321,5,1,1,0,1,1,29820
30032335,1,2,4,2,1,2,19100
30032346,4,1,1,0,2,1,15380
30032375,2,1,1,0,4,1,40380
30032394,6,1,1,0,1,1,39300
30032396,5,2,1,0,1,1,41860
30032407,3,1,1,0,1,1,33340
30032457,11,1,3,0,1,6,15380
30032462,7,1,3,1,1,2,26420
30032466,1,1,1,0,4,1,41740
30032473,6,1,3,0,4,3,33460
30032500,7,1,2,0,1,2,35620
30032514,4,1,2,0,1,1,12580
30032533,8,1,1,0,1,2,19820
30032617,3,2,1,0,1,1,40900
30032632,5,1,2,0,1,0,35620
30032672,8,1,2,0,1,5,17460
30032677,5,2,1,0,1,1,19100
30032688,3,1,1,0,1,1,16740
30032736,2,1,1,0,1,0,35620
30032773,6,1,2,0,1,2,41740
30032782,4,1,1,0,1,1,40900
30032838,6,1,1,0,1,1,38060
30032888,7,2,1,0,1,2,31080
30032910,8,2,1,0,1,0,35620
30032917,6,2,2,0,1,1,42660
30032926,2,1,2,0,1,0,41740
30032935,5,1,2,0,1,2,19100
30032959,8,1,2,0,1,2,31080
30032992,7,1,1,0,1,2,40900
30033008,7,1,2,0,1,1,26420
30033075,7,1,2,0,1,2,26420
30033114,8,1,2,0,1,3,12420
30033138,3,1,1,0,1,1,33340
30033147,4,1,1,0,1,2,41180
30033178,3,1,2,0,4,3,16740
30033249,3,2,2,1,1,1,19100
30033280,8,2,2,0,1,2,40900
30033308,6,1,2,0,1,1,40140
30033347,7,1,2,0,1,2,41740
30033353,1,2,1,0,1,0,19740
30033364,8,1,1,0,1,1,37980
30033405,5,1,4,0,4,3,35620
30033417,2,2,1,0,1,0,41740
30033418,6,1,1,0,1,1,12060
30033423,8,1,2,0,1,2,12060
30033432,6,2,3,0,1,0,35620
30033434,7,1,1,0,1,3,12420
30033470,9,1,2,0,1,2,16980
30033474,2,2,2,1,4,2,45300
30033477,9,1,2,0,1,2,35620
30033513,6,1,1,0,1,2,40900
30033536,4,2,2,0,1,2,40900
30033538,5,1,2,0,1,1,19100
30033569,1,2,1,0,1,1,19100
30033571,8,1,2,0,1,2,17140
30033585,6,1,2,0,1,2,19100
30033617,4,1,1,0,1,1,12580
30033630,11,1,2,0,1,1,35620
30033642,6,2,1,0,1,1,41860
30033659,4,2,1,0,1,0,41860
30033698,9,1,2,0,1,4,31080
30033734,4,1,2,0,4,2,41700
30033771,6,1,1,0,4,1,33340
30033786,10,1,3,1,1,3,19100
30033796,4,2,1,0,1,1,41860
30033803,6,1,2,0,1,2,40900
30033823,10,1,2,0,1,2,16740
30033827,6,1,2,0,1,2,33340
30033877,6,2,2,0,1,2,31080
30033882,9,1,2,0,4,4,41700
30033899,6,2,2,0,1,3,12060
30033905,9,1,2,0,1,2,26420
30033919,6,1,2,0,1,2,35620
30033975,5,1,2,0,2,2,40900
30034006,11,1,3,1,1,2,26420
30034013,10,1,1,0,1,1,41740
30034016,8,1,2,0,1,4,28140
30034034,4,2,2,0,1,2,16980
30034059,8,1,3,1,1,3,19100
30034084,9,1,3,1,1,1,41940
30034102,6,2,1,0,1,1,31080
30034126,11,1,2,0,1,2,15380
30034134,8,1,2,0,1,2,19100
30034154,5,1,1,0,1,1,19100
30034187,8,1,1,0,1,3,16740
30034204,6,1,1,0,1,1,41700
30034251,7,1,2,0,1,2,12060
30034267,4,1,2,0,1,1,41740
30034317,6,1,2,0,1,2,40900
30034324,3,1,4,0,1,2,41860
30034393,7,1,1,0,1,1,35620
30034431,7,1,2,0,2,2,35620
30034446,7,2,2,0,1,2,31080
30034505,7,1,3,1,1,3,19100
30034512,6,2,2,0,1,2,41740
30034541,11,2,2,0,1,2,14460
30034555,6,2,2,0,1,2,12420
30034601,1,2,1,0,1,0,39580
30034606,10,1,2,0,1,2,41700
30034633,7,1,3,0,1,2,12420
30034649,8,1,2,0,1,1,41860
30034653,7,2,1,0,1,2,41740
30034670,5,2,1,0,1,1,19100
30034684,2,2,2,0,1,0,40140
30034698,6,1,2,0,1,3,42660
30034748,4,1,1,0,1,1,31080
30034752,3,2,2,0,1,1,19100
30034763,5,1,1,0,1,1,41740
30034785,11,1,1,0,1,2,16980
30034787,8,1,2,0,1,2,40380
30034793,4,1,1,0,1,1,35620
30034803,5,2,1,0,1,1,19100
30034814,7,1,1,0,1,2,41740
30034820,1,2,1,0,1,1,35620
30034831,1,2,1,0,1,0,19740
30034845,6,1,1,0,1,1,33340
30034907,7,1,3,0,1,3,41740
30034922,7,1,2,0,2,2,40900
30034929,6,1,1,0,1,2,38060
30034970,4,1,1,0,1,1,15380
30035017,6,1,1,0,1,2,12060
30035046,5,2,1,0,1,0,33340
30035066,7,1,1,0,1,2,26420
30035069,5,2,2,0,1,2,41740
30035072,5,1,2,0,1,2,39300
30035081,10,1,1,0,1,1,12580
30035082,3,1,1,0,1,1,41860
30035091,11,1,3,1,1,2,12060
30035098,7,1,3,0,1,4,33340
30035157,9,1,3,0,1,2,19100
30035171,6,1,2,0,1,2,33340
30035175,1,1,1,0,4,1,33460
30035176,8,1,2,0,1,2,41740
30035184,4,1,1,0,1,1,40900
